Colname,Conformity,Continent,Label
"Occupation, traffic area, road network|natural resource|land",Acceptable conformity,Asia,98
"Occupation, unspecified|natural resource|land",Acceptable conformity,Asia,100
"Occupation, unspecified, natural (non-use)|natural resource|land",Nonconformity,Asia,99
"Occupation, urban, discontinuously built|natural resource|land",Nonconformity,Asia,101
"Oil, crude|natural resource|in ground",Nonconformity,Asia,102
Olivine|natural resource|in ground,Nonconformity,Asia,103
Oxygen|natural resource|in air,Nonconformity,Asia,104
Palladium|natural resource|in ground,Nonconformity,Asia,105
Peat|natural resource|biotic,Nonconformity,Asia,106
Perlite|natural resource|in ground,Nonconformity,Asia,107
Phosphorus|natural resource|in ground,Nonconformity,Asia,108
Platinum|natural resource|in ground,Nonconformity,Asia,109
Potassium|natural resource|in ground,Nonconformity,Asia,110
Praseodymium|natural resource|in ground,Nonconformity,Asia,111
Rhenium|natural resource|in ground,Nonconformity,Asia,112
Rhodium|natural resource|in ground,Nonconformity,Asia,113
Samarium|natural resource|in ground,Nonconformity,Asia,114
"Sand, unspecified|natural resource|in ground",Nonconformity,Asia,115
Scandium|natural resource|in ground,Nonconformity,Asia,116
Selenium|natural resource|in ground,Nonconformity,Asia,117
Shale|natural resource|in ground,Nonconformity,Asia,118
Silicon|natural resource|in ground,Nonconformity,Asia,119
Silver|natural resource|in ground,Nonconformity,Asia,120
Sodium|natural resource|in ground,Nonconformity,Asia,124
Sodium chloride|natural resource|in ground,Marginally acceptable conformity,Asia,121
Sodium nitrate|natural resource|in ground,Nonconformity,Asia,122
Sodium sulfate|natural resource|in ground,Acceptable conformity,Asia,123
Spodumene|natural resource|in ground,Acceptable conformity,Asia,125
Steatite|natural resource|in ground,Nonconformity,Asia,126
Strontium|natural resource|in ground,Nonconformity,Asia,127
Sulfur|natural resource|in ground,Nonconformity,Asia,128
Sylvite|natural resource|in ground,Acceptable conformity,Asia,129
Talc|natural resource|in ground,Nonconformity,Asia,130
Tantalum|natural resource|in ground,Marginally acceptable conformity,Asia,131
Tellurium|natural resource|in ground,Nonconformity,Asia,132
Terbium|natural resource|in ground,Nonconformity,Asia,133
Thulium|natural resource|in ground,Nonconformity,Asia,134
Tin|natural resource|in ground,Nonconformity,Asia,135
Titanium|natural resource|in ground,Nonconformity,Asia,136
"Transformation, from annual crop|natural resource|land",Nonconformity,Asia,142
"Transformation, from annual crop, irrigated|natural resource|land",Nonconformity,Asia,138
"Transformation, from annual crop, irrigated, intensive|natural resource|land",Nonconformity,Asia,137
"Transformation, from annual crop, non-irrigated|natural resource|land",Nonconformity,Asia,141
"Transformation, from annual crop, non-irrigated, extensive|natural resource|land",Nonconformity,Asia,139
"Transformation, from annual crop, non-irrigated, intensive|natural resource|land",Acceptable conformity,Asia,140
"Transformation, from arable land, unspecified use|natural resource|land",Marginally acceptable conformity,Asia,143
"Transformation, from cropland fallow (non-use)|natural resource|land",Marginally acceptable conformity,Asia,144
"Transformation, from dump site|natural resource|land",Nonconformity,Asia,148
"Transformation, from dump site, inert material landfill|natural resource|land",Marginally acceptable conformity,Asia,145
"Transformation, from dump site, residual material landfill|natural resource|land",Nonconformity,Asia,146
"Transformation, from dump site, sanitary landfill|natural resource|land",Marginally acceptable conformity,Asia,147
"Transformation, from forest, extensive|natural resource|land",Nonconformity,Asia,149
"Transformation, from forest, intensive|natural resource|land",Nonconformity,Asia,150
"Transformation, from forest, primary (non-use)|natural resource|land",Nonconformity,Asia,151
"Transformation, from forest, secondary (non-use)|natural resource|land",Nonconformity,Asia,152
"Transformation, from forest, unspecified|natural resource|land",Nonconformity,Asia,153
"Transformation, from grassland, natural (non-use)|natural resource|land",Nonconformity,Asia,154
"Transformation, from grassland, natural, for livestock grazing|natural resource|land",Nonconformity,Asia,155
"Transformation, from heterogeneous, agricultural|natural resource|land",Nonconformity,Asia,156
"Transformation, from industrial area|natural resource|land",Nonconformity,Asia,157
"Transformation, from mineral extraction site|natural resource|land",Nonconformity,Asia,158
"Transformation, from pasture, man made|natural resource|land",Nonconformity,Asia,161
"Transformation, from pasture, man made, extensive|natural resource|land",Marginally acceptable conformity,Asia,159
"Transformation, from pasture, man made, intensive|natural resource|land",Nonconformity,Asia,160
"Transformation, from permanent crop|natural resource|land",Nonconformity,Asia,165
"Transformation, from permanent crop, irrigated|natural resource|land",Nonconformity,Asia,163
"Transformation, from permanent crop, irrigated, intensive|natural resource|land",Nonconformity,Asia,162
"Transformation, from permanent crop, non-irrigated|natural resource|land",Nonconformity,Asia,164
"Transformation, from river, natural (non-use)|natural resource|land",Acceptable conformity,Asia,166
"Transformation, from seabed, infrastructure|natural resource|land",Nonconformity,Asia,167
"Transformation, from seabed, unspecified|natural resource|land",Acceptable conformity,Asia,168
"Transformation, from shrub land, sclerophyllous|natural resource|land",Nonconformity,Asia,169
"Transformation, from traffic area, rail/road embankment|natural resource|land",Nonconformity,Asia,170
"Transformation, from traffic area, road network|natural resource|land",Nonconformity,Asia,171
"Transformation, from unspecified|natural resource|land",Nonconformity,Asia,173
"Transformation, from unspecified, natural (non-use)|natural resource|land",Nonconformity,Asia,172
"Transformation, from wetland, inland (non-use)|natural resource|land",Nonconformity,Asia,174
"Transformation, to annual crop|natural resource|land",Nonconformity,Asia,180
"Transformation, to annual crop, irrigated|natural resource|land",Nonconformity,Asia,176
"Transformation, to annual crop, irrigated, intensive|natural resource|land",Marginally acceptable conformity,Asia,175
"Transformation, to annual crop, non-irrigated|natural resource|land",Nonconformity,Asia,179
"Transformation, to annual crop, non-irrigated, extensive|natural resource|land",Nonconformity,Asia,177
"Transformation, to annual crop, non-irrigated, intensive|natural resource|land",Nonconformity,Asia,178
"Transformation, to arable land, unspecified use|natural resource|land",Acceptable conformity,Asia,181
"Transformation, to cropland fallow (non-use)|natural resource|land",Marginally acceptable conformity,Asia,182
"Transformation, to dump site|natural resource|land",Nonconformity,Asia,186
"Transformation, to dump site, inert material landfill|natural resource|land",Marginally acceptable conformity,Asia,183
"Transformation, to dump site, residual material landfill|natural resource|land",Nonconformity,Asia,184
"Transformation, to dump site, sanitary landfill|natural resource|land",Marginally acceptable conformity,Asia,185
"Transformation, to forest, extensive|natural resource|land",Nonconformity,Asia,187
"Transformation, to forest, intensive|natural resource|land",Nonconformity,Asia,188
"Transformation, to forest, secondary (non-use)|natural resource|land",Acceptable conformity,Asia,189
"Transformation, to forest, unspecified|natural resource|land",Nonconformity,Asia,190
"Transformation, to grassland, natural (non-use)|natural resource|land",Nonconformity,Asia,191
"Transformation, to grassland, natural, for livestock grazing|natural resource|land",Acceptable conformity,Asia,192
"Transformation, to heterogeneous, agricultural|natural resource|land",Marginally acceptable conformity,Asia,193
"Transformation, to industrial area|natural resource|land",Nonconformity,Asia,194
"Transformation, to inland waterbody, unspecified|natural resource|land",Marginally acceptable conformity,Asia,195
"Transformation, to lake, artificial|natural resource|land",Nonconformity,Asia,196
"Transformation, to mineral extraction site|natural resource|land",Nonconformity,Asia,197
"Transformation, to pasture, man made|natural resource|land",Nonconformity,Asia,200
"Transformation, to pasture, man made, extensive|natural resource|land",Marginally acceptable conformity,Asia,198
"Transformation, to pasture, man made, intensive|natural resource|land",Nonconformity,Asia,199
"Transformation, to permanent crop|natural resource|land",Nonconformity,Asia,204
"Transformation, to permanent crop, irrigated|natural resource|land",Nonconformity,Asia,202
"Transformation, to permanent crop, irrigated, intensive|natural resource|land",Nonconformity,Asia,201
"Transformation, to permanent crop, non-irrigated|natural resource|land",Nonconformity,Asia,203
"Transformation, to river, artificial|natural resource|land",Nonconformity,Asia,205
"Transformation, to seabed, drilling and mining|natural resource|land",Acceptable conformity,Asia,206
"Transformation, to seabed, infrastructure|natural resource|land",Nonconformity,Asia,207
"Transformation, to seabed, unspecified|natural resource|land",Nonconformity,Asia,208
"Transformation, to traffic area, rail network|natural resource|land",Nonconformity,Asia,209
"Transformation, to traffic area, rail/road embankment|natural resource|land",Nonconformity,Asia,210
"Transformation, to traffic area, road network|natural resource|land",Acceptable conformity,Asia,211
"Transformation, to unspecified|natural resource|land",Nonconformity,Asia,213
"Transformation, to unspecified, natural (non-use)|natural resource|land",Nonconformity,Asia,212
"Transformation, to urban, discontinuously built|natural resource|land",Nonconformity,Asia,214
"Transformation, to wetland, inland (non-use)|natural resource|land",Marginally acceptable conformity,Asia,215
Ulexite|natural resource|in ground,Nonconformity,Asia,216
Uranium|natural resource|in ground,Nonconformity,Asia,217
Vanadium|natural resource|in ground,Nonconformity,Asia,218
"Volume occupied, final repository for low-active radioactive waste|natural resource|in ground",Nonconformity,Asia,219
"Volume occupied, final repository for radioactive waste|natural resource|in ground",Nonconformity,Asia,220
"Volume occupied, reservoir|natural resource|in water",Nonconformity,Asia,221
"Volume occupied, underground deposit|natural resource|in ground",Nonconformity,Asia,222
"Water, cooling, unspecified natural origin|natural resource|in water",Nonconformity,Asia,223
"Water, in air|natural resource|in air",Nonconformity,Asia,224
"Water, lake|natural resource|in water",Nonconformity,Asia,225
"Water, river|natural resource|in water",Nonconformity,Asia,226
"Water, salt, ocean|natural resource|in water",Nonconformity,Asia,227
"Water, salt, sole|natural resource|in water",Nonconformity,Asia,228
"Water, turbine use, unspecified natural origin|natural resource|in water",Nonconformity,Asia,229
"Water, unspecified natural origin|natural resource|fossil well",Nonconformity,Asia,230
"Water, unspecified natural origin|natural resource|in ground",Nonconformity,Asia,231
"Water, unspecified natural origin|natural resource|in water",Nonconformity,Asia,232
"Water, well, in ground|natural resource|in water",Nonconformity,Asia,233
"Wood, hard, standing|natural resource|biotic",Nonconformity,Asia,234
"Wood, soft, standing|natural resource|biotic",Nonconformity,Asia,235
"Wood, unspecified, standing|natural resource|biotic",Nonconformity,Asia,236
Xenon|natural resource|in air,Nonconformity,Asia,237
Ytterbium|natural resource|in ground,Nonconformity,Asia,238
Yttrium|natural resource|in ground,Nonconformity,Asia,239
Zinc|natural resource|in ground,Nonconformity,Asia,240
Zirconium|natural resource|in ground,Nonconformity,Asia,241
Aluminium|natural resource|in ground,Marginally acceptable conformity,Africa,1
Anhydrite|natural resource|in ground,Nonconformity,Africa,2
Argon|natural resource|in air,Nonconformity,Africa,3
Barium|natural resource|in ground,Nonconformity,Africa,4
Basalt|natural resource|in ground,Nonconformity,Africa,5
Borax|natural resource|in ground,Acceptable conformity,Africa,6
Boron|natural resource|in ground,Nonconformity,Africa,7
Bromine|natural resource|in water,Acceptable conformity,Africa,8
Cadmium|natural resource|in ground,Nonconformity,Africa,9
Calcium|natural resource|in ground,Nonconformity,Africa,10
"Carbon dioxide, in air|natural resource|in air",Nonconformity,Africa,11
"Carbon, organic, in soil or biomass stock|natural resource|in ground",Nonconformity,Africa,12
Carnallite|natural resource|in water,Nonconformity,Africa,13
Cerium|natural resource|in ground,Nonconformity,Africa,14
Chromium|natural resource|in ground,Marginally acceptable conformity,Africa,15
Chrysotile|natural resource|in ground,Nonconformity,Africa,16
"Clay, bentonite|natural resource|in ground",Marginally acceptable conformity,Africa,17
"Coal, brown|natural resource|in ground",Nonconformity,Africa,18
"Coal, hard|natural resource|in ground",Nonconformity,Africa,19
Copper|natural resource|in ground,Nonconformity,Africa,20
Diatomite|natural resource|in ground,Nonconformity,Africa,21
Dolomite|natural resource|in ground,Nonconformity,Africa,22
Dysprosium|natural resource|in ground,Marginally acceptable conformity,Africa,23
"Energy, geothermal, converted|natural resource|in ground",Nonconformity,Africa,24
"Energy, gross calorific value, in biomass|natural resource|biotic",Nonconformity,Africa,26
"Energy, gross calorific value, in biomass, primary forest|natural resource|biotic",Nonconformity,Africa,25
"Energy, kinetic (in wind), converted|natural resource|in air",Nonconformity,Africa,27
"Energy, potential (in hydropower reservoir), converted|natural resource|in water",Nonconformity,Africa,28
"Energy, solar, converted|natural resource|in air",Nonconformity,Africa,29
Erbium|natural resource|in ground,Nonconformity,Africa,30
Europium|natural resource|in ground,Nonconformity,Africa,31
Feldspar|natural resource|in ground,Nonconformity,Africa,32
"Fish, demersal, in ocean|natural resource|biotic",Nonconformity,Africa,33
"Fish, pelagic, in ocean|natural resource|biotic",Nonconformity,Africa,34
Fluorine|natural resource|in ground,Nonconformity,Africa,35
Fluorspar|natural resource|in ground,Nonconformity,Africa,36
Gadolinium|natural resource|in ground,Nonconformity,Africa,37
Gallium|natural resource|in ground,Nonconformity,Africa,38
Gangue|natural resource|in ground,Nonconformity,Africa,39
"Gas, mine, off-gas, process, coal mining|natural resource|in ground",Nonconformity,Africa,40
"Gas, natural|natural resource|in ground",Nonconformity,Africa,41
Gold|natural resource|in ground,Nonconformity,Africa,42
Granite|natural resource|in ground,Nonconformity,Africa,43
Graphite|natural resource|in ground,Nonconformity,Africa,44
Gypsum|natural resource|in ground,Nonconformity,Africa,45
Hafnium|natural resource|in ground,Nonconformity,Africa,46
Holmium|natural resource|in ground,Nonconformity,Africa,47
Indium|natural resource|in ground,Nonconformity,Africa,48
Iodine|natural resource|in water,Nonconformity,Africa,49
Iron|natural resource|in ground,Nonconformity,Africa,50
Kaolinite|natural resource|in ground,Nonconformity,Africa,51
Kieserite|natural resource|in ground,Nonconformity,Africa,52
Krypton|natural resource|in air,Nonconformity,Africa,53
Lanthanum|natural resource|in ground,Nonconformity,Africa,54
Laterite|natural resource|in ground,Nonconformity,Africa,55
Lead|natural resource|in ground,Nonconformity,Africa,56
Lithium|natural resource|in ground,Nonconformity,Africa,57
Lutetium|natural resource|in ground,Marginally acceptable conformity,Africa,58
Magnesite|natural resource|in ground,Nonconformity,Africa,59
Magnesium|natural resource|in ground,Nonconformity,Africa,60
Manganese|natural resource|in ground,Nonconformity,Africa,61
Mercury|natural resource|in ground,Nonconformity,Africa,62
Molybdenum|natural resource|in ground,Nonconformity,Africa,63
Neodymium|natural resource|in ground,Nonconformity,Africa,64
Niobium|natural resource|in ground,Nonconformity,Africa,65
Nitrogen|natural resource|in air,Nonconformity,Africa,66
"Occupation, annual crop|natural resource|land",Marginally acceptable conformity,Africa,72
"Occupation, annual crop, irrigated|natural resource|land",Nonconformity,Africa,68
"Occupation, annual crop, irrigated, intensive|natural resource|land",Nonconformity,Africa,67
"Occupation, annual crop, non-irrigated|natural resource|land",Nonconformity,Africa,71
"Occupation, annual crop, non-irrigated, extensive|natural resource|land",Nonconformity,Africa,69
"Occupation, annual crop, non-irrigated, intensive|natural resource|land",Nonconformity,Africa,70
"Occupation, arable land, unspecified use|natural resource|land",Nonconformity,Africa,73
"Occupation, bare area (non-use)|natural resource|land",Nonconformity,Africa,74
"Occupation, construction site|natural resource|land",Nonconformity,Africa,75
"Occupation, cropland fallow (non-use)|natural resource|land",Nonconformity,Africa,76
"Occupation, dump site|natural resource|land",Nonconformity,Africa,77
"Occupation, forest, extensive|natural resource|land",Nonconformity,Africa,78
"Occupation, forest, intensive|natural resource|land",Nonconformity,Africa,79
"Occupation, grassland, natural (non-use)|natural resource|land",Nonconformity,Africa,80
"Occupation, grassland, natural, for livestock grazing|natural resource|land",Nonconformity,Africa,81
"Occupation, industrial area|natural resource|land",Nonconformity,Africa,82
"Occupation, inland waterbody, unspecified|natural resource|land",Nonconformity,Africa,83
"Occupation, lake, artificial|natural resource|land",Nonconformity,Africa,84
"Occupation, mineral extraction site|natural resource|land",Nonconformity,Africa,85
"Occupation, pasture, man made|natural resource|land",Nonconformity,Africa,88
"Occupation, pasture, man made, extensive|natural resource|land",Nonconformity,Africa,86
"Occupation, pasture, man made, intensive|natural resource|land",Nonconformity,Africa,87
"Occupation, permanent crop|natural resource|land",Acceptable conformity,Africa,92
"Occupation, permanent crop, irrigated|natural resource|land",Nonconformity,Africa,90
"Occupation, permanent crop, irrigated, intensive|natural resource|land",Nonconformity,Africa,89
"Occupation, permanent crop, non-irrigated|natural resource|land",Nonconformity,Africa,91
"Occupation, river, artificial|natural resource|land",Nonconformity,Africa,93
"Occupation, seabed, drilling and mining|natural resource|land",Nonconformity,Africa,94
"Occupation, seabed, infrastructure|natural resource|land",Nonconformity,Africa,95
"Occupation, traffic area, rail network|natural resource|land",Marginally acceptable conformity,Africa,96
"Occupation, traffic area, rail/road embankment|natural resource|land",Nonconformity,Africa,97
"Occupation, traffic area, road network|natural resource|land",Nonconformity,Africa,98
"Occupation, unspecified|natural resource|land",Marginally acceptable conformity,Africa,100
"Occupation, unspecified, natural (non-use)|natural resource|land",Nonconformity,Africa,99
"Occupation, urban, discontinuously built|natural resource|land",Nonconformity,Africa,101
"Oil, crude|natural resource|in ground",Acceptable conformity,Africa,102
Olivine|natural resource|in ground,Nonconformity,Africa,103
Oxygen|natural resource|in air,Nonconformity,Africa,104
Palladium|natural resource|in ground,Nonconformity,Africa,105
Peat|natural resource|biotic,Nonconformity,Africa,106
Perlite|natural resource|in ground,Acceptable conformity,Africa,107
Phosphorus|natural resource|in ground,Nonconformity,Africa,108
Platinum|natural resource|in ground,Nonconformity,Africa,109
Potassium|natural resource|in ground,Nonconformity,Africa,110
Praseodymium|natural resource|in ground,Nonconformity,Africa,111
Rhenium|natural resource|in ground,Nonconformity,Africa,112
Rhodium|natural resource|in ground,Marginally acceptable conformity,Africa,113
Samarium|natural resource|in ground,Nonconformity,Africa,114
"Sand, unspecified|natural resource|in ground",Acceptable conformity,Africa,115
Scandium|natural resource|in ground,Nonconformity,Africa,116
Selenium|natural resource|in ground,Nonconformity,Africa,117
Shale|natural resource|in ground,Nonconformity,Africa,118
Silicon|natural resource|in ground,Nonconformity,Africa,119
Silver|natural resource|in ground,Nonconformity,Africa,120
Sodium|natural resource|in ground,Nonconformity,Africa,124
Sodium chloride|natural resource|in ground,Nonconformity,Africa,121
Sodium nitrate|natural resource|in ground,Nonconformity,Africa,122
Sodium sulfate|natural resource|in ground,Nonconformity,Africa,123
Spodumene|natural resource|in ground,Nonconformity,Africa,125
Steatite|natural resource|in ground,Marginally acceptable conformity,Africa,126
Strontium|natural resource|in ground,Acceptable conformity,Africa,127
Sulfur|natural resource|in ground,Nonconformity,Africa,128
Sylvite|natural resource|in ground,Nonconformity,Africa,129
Talc|natural resource|in ground,Nonconformity,Africa,130
Tantalum|natural resource|in ground,Nonconformity,Africa,131
Tellurium|natural resource|in ground,Nonconformity,Africa,132
Terbium|natural resource|in ground,Nonconformity,Africa,133
Thulium|natural resource|in ground,Marginally acceptable conformity,Africa,134
Tin|natural resource|in ground,Nonconformity,Africa,135
Titanium|natural resource|in ground,Nonconformity,Africa,136
"Transformation, from annual crop|natural resource|land",Acceptable conformity,Africa,142
"Transformation, from annual crop, irrigated|natural resource|land",Nonconformity,Africa,138
"Transformation, from annual crop, irrigated, intensive|natural resource|land",Nonconformity,Africa,137
"Transformation, from annual crop, non-irrigated|natural resource|land",Nonconformity,Africa,141
"Transformation, from annual crop, non-irrigated, extensive|natural resource|land",Nonconformity,Africa,139
"Transformation, from annual crop, non-irrigated, intensive|natural resource|land",Nonconformity,Africa,140
"Transformation, from arable land, unspecified use|natural resource|land",Acceptable conformity,Africa,143
"Transformation, from cropland fallow (non-use)|natural resource|land",Marginally acceptable conformity,Africa,144
"Transformation, from dump site|natural resource|land",Nonconformity,Africa,148
"Transformation, from dump site, inert material landfill|natural resource|land",Nonconformity,Africa,145
"Transformation, from dump site, residual material landfill|natural resource|land",Nonconformity,Africa,146
"Transformation, from dump site, sanitary landfill|natural resource|land",Acceptable conformity,Africa,147
"Transformation, from forest, extensive|natural resource|land",Nonconformity,Africa,149
"Transformation, from forest, intensive|natural resource|land",Nonconformity,Africa,150
"Transformation, from forest, primary (non-use)|natural resource|land",Marginally acceptable conformity,Africa,151
"Transformation, from forest, secondary (non-use)|natural resource|land",Nonconformity,Africa,152
"Transformation, from forest, unspecified|natural resource|land",Nonconformity,Africa,153
"Transformation, from grassland, natural (non-use)|natural resource|land",Nonconformity,Africa,154
"Transformation, from grassland, natural, for livestock grazing|natural resource|land",Nonconformity,Africa,155
"Transformation, from heterogeneous, agricultural|natural resource|land",Nonconformity,Africa,156
"Transformation, from industrial area|natural resource|land",Marginally acceptable conformity,Africa,157
"Transformation, from mineral extraction site|natural resource|land",Nonconformity,Africa,158
"Transformation, from pasture, man made|natural resource|land",Nonconformity,Africa,161
"Transformation, from pasture, man made, extensive|natural resource|land",Nonconformity,Africa,159
"Transformation, from pasture, man made, intensive|natural resource|land",Nonconformity,Africa,160
"Transformation, from permanent crop|natural resource|land",Nonconformity,Africa,165
"Transformation, from permanent crop, irrigated|natural resource|land",Nonconformity,Africa,163
"Transformation, from permanent crop, irrigated, intensive|natural resource|land",Nonconformity,Africa,162
"Transformation, from permanent crop, non-irrigated|natural resource|land",Nonconformity,Africa,164
"Transformation, from river, natural (non-use)|natural resource|land",Nonconformity,Africa,166
"Transformation, from seabed, infrastructure|natural resource|land",Nonconformity,Africa,167
"Transformation, from seabed, unspecified|natural resource|land",Nonconformity,Africa,168
"Transformation, from shrub land, sclerophyllous|natural resource|land",Nonconformity,Africa,169
"Transformation, from traffic area, rail/road embankment|natural resource|land",Marginally acceptable conformity,Africa,170
"Transformation, from traffic area, road network|natural resource|land",Nonconformity,Africa,171
"Transformation, from unspecified|natural resource|land",Nonconformity,Africa,173
"Transformation, from unspecified, natural (non-use)|natural resource|land",Nonconformity,Africa,172
"Transformation, from wetland, inland (non-use)|natural resource|land",Marginally acceptable conformity,Africa,174
"Transformation, to annual crop|natural resource|land",Nonconformity,Africa,180
"Transformation, to annual crop, irrigated|natural resource|land",Nonconformity,Africa,176
"Transformation, to annual crop, irrigated, intensive|natural resource|land",Nonconformity,Africa,175
"Transformation, to annual crop, non-irrigated|natural resource|land",Nonconformity,Africa,179
"Transformation, to annual crop, non-irrigated, extensive|natural resource|land",Nonconformity,Africa,177
"Transformation, to annual crop, non-irrigated, intensive|natural resource|land",Nonconformity,Africa,178
"Transformation, to arable land, unspecified use|natural resource|land",Acceptable conformity,Africa,181
"Transformation, to cropland fallow (non-use)|natural resource|land",Nonconformity,Africa,182
"Transformation, to dump site|natural resource|land",Nonconformity,Africa,186
"Transformation, to dump site, inert material landfill|natural resource|land",Nonconformity,Africa,183
"Transformation, to dump site, residual material landfill|natural resource|land",Nonconformity,Africa,184
"Transformation, to dump site, sanitary landfill|natural resource|land",Acceptable conformity,Africa,185
"Transformation, to forest, extensive|natural resource|land",Nonconformity,Africa,187
"Transformation, to forest, intensive|natural resource|land",Nonconformity,Africa,188
"Transformation, to forest, secondary (non-use)|natural resource|land",Nonconformity,Africa,189
"Transformation, to forest, unspecified|natural resource|land",Nonconformity,Africa,190
"Transformation, to grassland, natural (non-use)|natural resource|land",Nonconformity,Africa,191
"Transformation, to grassland, natural, for livestock grazing|natural resource|land",Nonconformity,Africa,192
"Transformation, to heterogeneous, agricultural|natural resource|land",Nonconformity,Africa,193
"Transformation, to industrial area|natural resource|land",Nonconformity,Africa,194
"Transformation, to inland waterbody, unspecified|natural resource|land",Nonconformity,Africa,195
"Transformation, to lake, artificial|natural resource|land",Acceptable conformity,Africa,196
"Transformation, to mineral extraction site|natural resource|land",Nonconformity,Africa,197
"Transformation, to pasture, man made|natural resource|land",Nonconformity,Africa,200
"Transformation, to pasture, man made, extensive|natural resource|land",Nonconformity,Africa,198
"Transformation, to pasture, man made, intensive|natural resource|land",Nonconformity,Africa,199
"Transformation, to permanent crop|natural resource|land",Nonconformity,Africa,204
"Transformation, to permanent crop, irrigated|natural resource|land",Nonconformity,Africa,202
"Transformation, to permanent crop, irrigated, intensive|natural resource|land",Nonconformity,Africa,201
"Transformation, to permanent crop, non-irrigated|natural resource|land",Nonconformity,Africa,203
"Transformation, to river, artificial|natural resource|land",Nonconformity,Africa,205
"Transformation, to seabed, drilling and mining|natural resource|land",Nonconformity,Africa,206
"Transformation, to seabed, infrastructure|natural resource|land",Nonconformity,Africa,207
"Transformation, to seabed, unspecified|natural resource|land",Nonconformity,Africa,208
"Transformation, to traffic area, rail network|natural resource|land",Nonconformity,Africa,209
"Transformation, to traffic area, rail/road embankment|natural resource|land",Nonconformity,Africa,210
"Transformation, to traffic area, road network|natural resource|land",Nonconformity,Africa,211
"Transformation, to unspecified|natural resource|land",Acceptable conformity,Africa,213
"Transformation, to unspecified, natural (non-use)|natural resource|land",Nonconformity,Africa,212
"Transformation, to urban, discontinuously built|natural resource|land",Nonconformity,Africa,214
"Transformation, to wetland, inland (non-use)|natural resource|land",Nonconformity,Africa,215
Ulexite|natural resource|in ground,Marginally acceptable conformity,Africa,216
Uranium|natural resource|in ground,Nonconformity,Africa,217
Vanadium|natural resource|in ground,Nonconformity,Africa,218
"Volume occupied, final repository for low-active radioactive waste|natural resource|in ground",Nonconformity,Africa,219
"Volume occupied, final repository for radioactive waste|natural resource|in ground",Marginally acceptable conformity,Africa,220
"Volume occupied, reservoir|natural resource|in water",Nonconformity,Africa,221
"Volume occupied, underground deposit|natural resource|in ground",Nonconformity,Africa,222
"Water, cooling, unspecified natural origin|natural resource|in water",Nonconformity,Africa,223
"Water, in air|natural resource|in air",Nonconformity,Africa,224
"Water, lake|natural resource|in water",Nonconformity,Africa,225
"Water, river|natural resource|in water",Nonconformity,Africa,226
"Water, salt, ocean|natural resource|in water",Nonconformity,Africa,227
"Water, salt, sole|natural resource|in water",Nonconformity,Africa,228
"Water, turbine use, unspecified natural origin|natural resource|in water",Nonconformity,Africa,229
"Water, unspecified natural origin|natural resource|fossil well",Marginally acceptable conformity,Africa,230
"Water, unspecified natural origin|natural resource|in ground",Nonconformity,Africa,231
"Water, unspecified natural origin|natural resource|in water",Nonconformity,Africa,232
"Water, well, in ground|natural resource|in water",Nonconformity,Africa,233
"Wood, hard, standing|natural resource|biotic",Nonconformity,Africa,234
"Wood, soft, standing|natural resource|biotic",Nonconformity,Africa,235
"Wood, unspecified, standing|natural resource|biotic",Nonconformity,Africa,236
Xenon|natural resource|in air,Nonconformity,Africa,237
Ytterbium|natural resource|in ground,Nonconformity,Africa,238
Yttrium|natural resource|in ground,Acceptable conformity,Africa,239
Zinc|natural resource|in ground,Nonconformity,Africa,240
Zirconium|natural resource|in ground,Nonconformity,Africa,241
